,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.630400037765503,0.21624868395058286,0.09859895706176758,0.03311457657870226,best,{'splitter': 'best'},-0.5436723191590347,0.2000971467846624,-0.1503958110492407,-0.6441944104729687,-1.2625008911253661,-0.4801332570043895,0.4928473546486839,1
1,1.2817993640899659,0.14306968092771982,0.061000823974609375,0.008921990212467607,random,{'splitter': 'random'},-1.1900512454898924,0.11232258709752307,-0.2565347039449324,-1.6501993706898967,-0.5847957651302154,-0.7138516996314828,0.6343297548433655,2
